molecule_chembl_id,std_smiles,standard_type,IC50_nM,n_mediciones,pActividad,activo,MW,LogP,HBD,HBA,TPSA,RotBonds,QED,lipinski_ok,es_pains,razon_pains
CHEMBL5799773,C#Cc1cc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)cc(OCCOC)c1,Kd,6588.0,1,5.1812464095022825,0,467.52,3.43,1,9,93.19,14,0.283,True,False,
CHEMBL5810551,C#Cc1cc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)cc(OCCOCC)c1,Kd,8840.0,1,5.053547734986926,0,481.55,3.82,1,9,93.19,15,0.257,True,False,
CHEMBL5965928,C#Cc1cc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)ccc1C,Kd,745.0,1,6.127843727251707,1,407.47,3.71,1,7,74.73,10,0.406,True,False,
CHEMBL5633509,C#Cc1cc(O)cc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,IC50,10000.0,1,5.0,0,409.44,3.11,2,8,94.96,10,0.39,True,False,
CHEMBL592860,C#Cc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,IC50,1000.0,1,5.999999999999999,0,327.75,4.16,1,4,47.04,3,0.734,True,False,
CHEMBL3416634,C#Cc1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2s1,IC50,71.0,1,7.1487416512809245,1,409.87,5.79,1,5,47.04,5,0.424,True,False,
CHEMBL1972250,C#Cc1cc2c(cc1OC)-c1[nH]nc(-c3ccc(C#N)nc3)c1C2,Ki,1995.26,1,5.7000005038830155,0,312.33,2.9,1,4,74.59,2,0.578,True,False,
CHEMBL249509,C#Cc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,IC50,126.9,1,6.896538377905294,1,297.72,4.15,1,3,37.81,2,0.722,True,False,
CHEMBL2442327,C#Cc1cccc(-n2ccc3cc(OC)cc(O)c3c2=O)c1,IC50,3060.0,1,5.514278573518419,0,291.31,2.69,1,3,51.46,2,0.739,True,False,
CHEMBL2442319,C#Cc1cccc(-n2ccc3cc(OC)cc(OC)c3c2=O)c1,IC50,3510.0,1,5.454692883534175,0,305.33,2.99,0,3,40.46,3,0.698,True,False,
CHEMBL3416629,C#Cc1cccc(N2C(=O)Nc3c(C(=O)Nc4ccc(CN5CCCC5)cc4)sc4ncnc2c34)c1,IC50,26.0,1,7.585026652029182,1,494.58,5.2,2,6,90.46,5,0.372,True,False,
CHEMBL2047026,C#Cc1cccc(NC(=O)c2cc(NC(=O)CCCCCC(=O)NO)c(OC)cc2O)c1,IC50,1120.0,1,5.950781977329817,0,439.47,3.03,5,6,136.99,10,0.127,True,False,
CHEMBL2047020,C#Cc1cccc(NC(=O)c2cc(NC(=O)CCCCCC(=O)NO)ccc2O)c1,IC50,3310.0,1,5.480172006224281,0,409.44,3.02,5,5,127.76,9,0.143,True,False,
CHEMBL2047028,C#Cc1cccc(NC(=O)c2cc(NC(=O)CCCCCC(=O)NO)ccc2OC)c1,IC50,5160.0,1,5.287350298372789,0,423.47,3.32,4,5,116.76,10,0.202,True,False,
CHEMBL2047024,C#Cc1cccc(NC(=O)c2cc(NC(=O)CCCCCCC(=O)NO)ccc2O)c1,IC50,2250.0,1,5.647817481888637,0,423.47,3.41,5,5,127.76,10,0.132,True,False,
CHEMBL2047029,C#Cc1cccc(NC(=O)c2cc(OCCCCCCC(=O)NO)ccc2O)c1,IC50,900.0,1,6.045757490560675,1,396.44,3.46,4,5,107.89,10,0.213,True,False,
CHEMBL2047027,C#Cc1cccc(NC(=O)c2cccc(NC(=O)CCCCCC(=O)NO)c2)c1,IC50,6170.0,1,5.209714835966758,0,393.44,3.31,4,4,107.53,9,0.227,True,False,
CHEMBL4440586,C#Cc1cccc(Nc2c(C#N)cnc3cc(OC)c(OC)cc23)c1,Kd,1.8,1,8.744727494896694,1,329.36,3.85,1,5,67.17,4,0.737,True,False,
CHEMBL95320,C#Cc1cccc(Nc2c(C#N)cnc3cc(OCCOC)c(OCCOC)cc23)c1,IC50,850.0,1,6.070581074285706,1,417.47,3.88,1,7,85.63,10,0.396,True,False,
CHEMBL4637274,C#Cc1cccc(Nc2cccc3cc(OC)c(OCCCCCCC(=O)NO)cc23)c1,IC50,2.4,1,8.619788758288394,1,432.52,5.41,3,5,79.82,11,0.163,True,False,
CHEMBL1092250,C#Cc1cccc(Nc2ccnc3cc(OC)c(OC)cc23)c1,Kd,0.27,1,9.568636235841012,1,304.35,3.98,1,4,43.38,4,0.741,True,False,
CHEMBL1089203,C#Cc1cccc(Nc2ccnc3cc(OCCOC)c(OCCOC)cc23)c1,IC50,14.0,1,7.853871964321761,1,392.46,4.01,1,6,61.84,10,0.416,True,False,
CHEMBL3297892,C#Cc1cccc(Nc2nc(C)nc3oc(C)cc23)c1,IC50,30.0,1,7.522878745280337,1,263.3,3.56,1,4,50.95,2,0.718,True,False,
CHEMBL2148022,C#Cc1cccc(Nc2nc(Cl)nc3cc(OC)c(OC)cc23)c1,IC50,8000.0,1,5.096910013008055,0,339.78,4.03,1,5,56.27,4,0.574,True,False,
CHEMBL3678948,C#Cc1cccc(Nc2nc3cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc3n2C(C)C)c1,IC50,3.0,1,8.522878745280337,1,466.59,4.63,2,7,74.14,6,0.402,True,True,anil_di_alk_A(478)
CHEMBL69966,C#Cc1cccc(Nc2ncnc3c2/C(=C/c2[nH]c(C(=O)NCCN4CCOCC4)cc2C)C(=O)N3)c1,IC50,18.0,1,7.744727494896693,1,497.56,2.39,4,7,124.27,7,0.292,True,False,
CHEMBL215071,C#Cc1cccc(Nc2ncnc3c2NCc2cc(OC)c(OC)cc2O3)c1,IC50,900.0,1,6.045757490560675,1,374.4,3.94,2,7,77.53,4,0.67,True,False,
CHEMBL3976389,C#Cc1cccc(Nc2ncnc3cc(O)c(OCCCCCCC(=O)NO)cc23)c1,IC50,100.0,1,7.0,1,420.47,3.9,4,7,116.6,10,0.17,True,False,
CHEMBL3805509,C#Cc1cccc(Nc2ncnc3cc(OC(C)C)c4c(c23)OCCO4)c1,IC50,23.7,1,7.625251653989895,1,361.4,3.91,1,6,65.5,4,0.711,True,False,
CHEMBL3805584,C#Cc1cccc(Nc2ncnc3cc(OC(C)COC)c4c(c23)OCCO4)c1,IC50,76.1,1,7.1186153432294255,1,391.43,3.54,1,7,74.73,6,0.644,True,False,
CHEMBL3622674,C#Cc1cccc(Nc2ncnc3cc(OC)c(NC(=O)/C=C/CN(C)C4CC4)cc23)c1,IC50,3.3,1,8.481486060122112,1,427.51,3.95,2,6,79.38,8,0.419,True,False,
CHEMBL3622672,C#Cc1cccc(Nc2ncnc3cc(OC)c(NC(=O)/C=C/CN4CCCCC4)cc23)c1,IC50,2.7,1,8.568636235841012,1,441.54,4.34,2,6,79.38,7,0.419,True,False,
CHEMBL3622677,C#Cc1cccc(Nc2ncnc3cc(OC)c(NC(=O)/C=C/CNC4CC4)cc23)c1,IC50,7.9,1,8.102372908709558,1,413.48,3.61,3,6,88.17,8,0.386,True,False,
CHEMBL3939206,C#Cc1cccc(Nc2ncnc3cc(OC)c(NC(=O)CCCC(=O)NO)cc23)c1,IC50,100.0,1,7.0,1,419.44,2.98,4,7,125.47,8,0.251,True,False,
CHEMBL3898372,C#Cc1cccc(Nc2ncnc3cc(OC)c(NC(=O)CCCCC(=O)NO)cc23)c1,IC50,100.0,1,7.0,1,433.47,3.37,4,7,125.47,9,0.176,True,False,
CHEMBL3901144,C#Cc1cccc(Nc2ncnc3cc(OC)c(NC(=O)CCCCCCC(=O)NO)cc23)c1,IC50,100.0,1,7.0,1,461.52,4.15,4,7,125.47,11,0.146,True,False,
CHEMBL5931174,C#Cc1cccc(Nc2ncnc3cc(OC)c(NC4CCN(C(=O)C=C)CC4)cc23)c1,IC50,8.6,1,8.065501548756432,1,427.51,3.95,2,6,79.38,6,0.458,True,False,
CHEMBL5811891,C#Cc1cccc(Nc2ncnc3cc(OC)c(NC4CN(C(=O)C=C)C4)cc23)c1,IC50,1.1,1,8.958607314841773,1,399.45,3.17,2,6,79.38,6,0.49,True,False,
CHEMBL304929,C#Cc1cccc(Nc2ncnc3cc(OC)c(OC)cc23)c1,Kd,0.55,1,9.259637310505756,1,305.34,3.37,1,5,56.27,4,0.749,True,False,
CHEMBL3896110,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCC(=O)NO)cc23)c1,IC50,100.0,1,7.0,1,364.36,2.25,3,7,105.6,6,0.35,True,False,
CHEMBL3976436,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCC(=O)NO)cc23)c1,IC50,100.0,1,7.0,1,378.39,2.64,3,7,105.6,7,0.33,True,False,
CHEMBL3941197,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCC(=O)NO)cc23)c1,IC50,100.0,1,7.0,1,392.42,3.03,3,7,105.6,8,0.234,True,False,
CHEMBL599398,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCC(=O)NO)cc23)c1,IC50,15.0,1,7.823908740944318,1,406.44,3.42,3,7,105.6,9,0.216,True,False,
CHEMBL4859542,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCC(=O)Nc4ccc(S(N)(=O)=O)cc4)cc23)c1,IC50,48.5,1,7.314258261397736,1,545.62,4.2,3,8,145.53,11,0.188,True,False,
CHEMBL598164,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCC(=O)NO)cc23)c1,IC50,4.6,1,8.337242168318424,1,420.47,3.81,3,7,105.6,10,0.198,True,False,
CHEMBL598797,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCCC(=O)NO)cc23)c1,IC50,2.4,1,8.619788758288394,1,434.5,4.2,3,7,105.6,11,0.18,True,False,
CHEMBL4859375,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCCCN/C(=N\C#N)Nc4cccnc4)cc23)c1,IC50,0.48,1,9.318758762624412,1,548.65,5.63,3,8,129.37,13,0.064,False,False,
CHEMBL4868614,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCCCN/C(=N\C#N)Nc4ccncc4)cc23)c1,IC50,0.46,1,9.337242168318426,1,548.65,5.63,3,8,129.37,13,0.064,False,False,
CHEMBL4873506,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCCN/C(=N\C#N)Nc4cccnc4)cc23)c1,IC50,0.32,1,9.494850021680092,1,534.62,5.24,3,8,129.37,12,0.073,False,False,
CHEMBL4860398,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCCN/C(=N\C#N)Nc4ccncc4)cc23)c1,IC50,0.32,1,9.494850021680092,1,534.62,5.24,3,8,129.37,12,0.073,False,False,
CHEMBL3355882,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCCn4ccnc4[N+](=O)[O-])cc23)c1,IC50,0.5,1,9.301029995663981,1,486.53,5.11,1,8,117.23,12,0.127,True,False,
CHEMBL4852664,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCN/C(=N\C#N)Nc4cccnc4)cc23)c1,IC50,0.41,1,9.387216143280265,1,520.6,4.85,3,8,129.37,11,0.084,True,False,
CHEMBL4851176,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCN/C(=N\C#N)Nc4ccncc4)cc23)c1,IC50,0.23,1,9.638272163982407,1,520.6,4.85,3,8,129.37,11,0.084,True,False,
CHEMBL3355881,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCn4ccnc4[N+](=O)[O-])cc23)c1,IC50,0.49,1,9.309803919971486,1,472.51,4.72,1,8,117.23,11,0.144,True,False,
CHEMBL3355880,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCn4ccnc4[N+](=O)[O-])cc23)c1,IC50,0.56,1,9.2518119729938,1,458.48,4.33,1,8,117.23,10,0.162,True,False,
CHEMBL5281903,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCN4CCOCC4)cc23)c1,IC50,0.81,1,9.09151498112135,1,418.5,3.46,1,7,68.74,8,0.444,True,False,
CHEMBL3355879,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCn4ccnc4[N+](=O)[O-])cc23)c1,IC50,1.08,1,8.96657624451305,1,444.45,3.94,1,8,117.23,9,0.179,True,False,
CHEMBL3805236,C#Cc1cccc(Nc2ncnc3cc(OC)c4c(c23)OCCO4)c1,IC50,10.9,1,7.962573502059375,1,333.35,3.13,1,6,65.5,3,0.743,True,False,
CHEMBL3622649,C#Cc1cccc(Nc2ncnc3cc(OC4CCN(C)CC4)c(NC(=O)/C=C/CN(C)C)cc23)c1,IC50,8.1,1,8.09151498112135,1,484.6,3.88,2,7,82.62,8,0.371,True,False,
CHEMBL3806170,C#Cc1cccc(Nc2ncnc3cc(OC4CCOC4)c4c(c23)OCCO4)c1,IC50,16.7,1,7.777283528852416,1,389.41,3.29,1,7,74.73,4,0.686,True,False,
CHEMBL3622648,C#Cc1cccc(Nc2ncnc3cc(OC4CCOCC4)c(NC(=O)/C=C/CN(C)C)cc23)c1,IC50,6.0,1,8.221848749616356,1,471.56,3.97,2,7,88.61,8,0.38,True,False,
CHEMBL3806145,C#Cc1cccc(Nc2ncnc3cc(OC4CCOCC4)c4c(c23)OCCO4)c1,IC50,57.8,1,7.2380721615794705,1,403.44,3.68,1,7,74.73,4,0.666,True,False,
CHEMBL3622675,C#Cc1cccc(Nc2ncnc3cc(OCC)c(NC(=O)/C=C/CN(C)C4CC4)cc23)c1,IC50,2.4,1,8.619788758288394,1,441.54,4.34,2,6,79.38,9,0.38,True,False,
CHEMBL3622673,C#Cc1cccc(Nc2ncnc3cc(OCC)c(NC(=O)/C=C/CN4CCCCC4)cc23)c1,IC50,6.1,1,8.214670164989233,1,455.56,4.73,2,6,79.38,8,0.378,True,False,
CHEMBL3622678,C#Cc1cccc(Nc2ncnc3cc(OCC)c(NC(=O)/C=C/CNC4CC4)cc23)c1,IC50,4.2,1,8.376750709602097,1,427.51,4.0,3,6,88.17,9,0.353,True,False,
CHEMBL3805039,C#Cc1cccc(Nc2ncnc3cc(OCC)c4c(c23)OCCO4)c1,IC50,9.2,1,8.036212172654444,1,347.37,3.52,1,6,65.5,4,0.729,True,False,
CHEMBL3805325,C#Cc1cccc(Nc2ncnc3cc(OCC4CCCO4)c4c(c23)OCCO4)c1,IC50,27.3,1,7.5638373529592435,1,403.44,3.68,1,7,74.73,5,0.651,True,False,
CHEMBL598611,C#Cc1cccc(Nc2ncnc3cc(OCCCCCCC(=O)NO)c(OC)cc23)c1,IC50,8.2,1,8.086186147616283,1,434.5,4.2,3,7,105.6,11,0.18,True,False,
CHEMBL3898444,C#Cc1cccc(Nc2ncnc3cc(OCCCCCCC(=O)NO)c(OCCOC)cc23)c1,IC50,100.0,1,7.0,1,478.55,4.21,3,8,114.83,14,0.137,True,False,
CHEMBL3360610,C#Cc1cccc(Nc2ncnc3cc(OCCCCCCn4ccnc4[N+](=O)[O-])c(OC)cc23)c1,IC50,0.57,1,9.244125144327507,1,486.53,5.11,1,8,117.23,12,0.127,True,False,
CHEMBL3360609,C#Cc1cccc(Nc2ncnc3cc(OCCCCCn4ccnc4[N+](=O)[O-])c(OC)cc23)c1,IC50,0.47,1,9.327902142064282,1,472.51,4.72,1,8,117.23,11,0.144,True,False,
CHEMBL3360608,C#Cc1cccc(Nc2ncnc3cc(OCCCCn4ccnc4[N+](=O)[O-])c(OC)cc23)c1,IC50,0.26,1,9.585026652029182,1,458.48,4.33,1,8,117.23,10,0.162,True,False,
CHEMBL4102886,C#Cc1cccc(Nc2ncnc3cc(OCCCN4C[C@H](O)[C@@H](O)[C@H](O)[C@H]4CO)c(OC)cc23)c1,IC50,4.87,1,8.312471038785366,1,494.55,0.89,5,10,140.43,9,0.215,True,False,
CHEMBL3360607,C#Cc1cccc(Nc2ncnc3cc(OCCCn4ccnc4[N+](=O)[O-])c(OC)cc23)c1,IC50,0.65,1,9.187086643357143,1,444.45,3.94,1,8,117.23,9,0.179,True,False,
CHEMBL3741490,C#Cc1cccc(Nc2ncnc3cc(OCCO)c(OCCOC)cc23)c1,IC50,1.0,1,8.999999999999998,1,379.42,2.75,2,7,85.73,9,0.437,True,False,
CHEMBL3739528,C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)C(C)c4ccc(CC(C)C)cc4)c(OCCOC(=O)C(C)c4ccc(CC(C)C)cc4)cc23)c1,IC50,10000.0,1,5.0,0,741.93,9.2,1,9,108.87,18,0.053,False,False,
CHEMBL3741026,C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)C(C)c4ccc(CC(C)C)cc4)c(OCCOC)cc23)c1,IC50,9.0,1,8.045757490560675,1,567.69,6.3,1,8,91.8,14,0.108,False,False,
CHEMBL3741768,C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)C(C)c4ccc5cc(OC)ccc5c4)c(OCCOC(=O)C(C)c4ccc5cc(OC)ccc5c4)cc23)c1,IC50,390.0,1,6.4089353929735,1,789.89,9.13,1,11,127.33,16,0.057,False,False,
CHEMBL3740850,C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)C(C)c4ccc5cc(OC)ccc5c4)c(OCCOC)cc23)c1,IC50,72.0,1,7.14266750356873,1,591.66,6.27,1,9,101.03,13,0.096,False,False,
CHEMBL3742059,C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)CC4=C(C)/C(=C\c5ccc([S+](C)[O-])cc5)c5ccc(F)cc54)c(OCCOC)cc23)c1,IC50,31.0,1,7.508638306165727,1,717.82,7.6,1,9,114.86,14,0.054,False,False,
CHEMBL3740595,C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)Cc4c(C)n(C(=O)c5ccc(Cl)cc5)c5ccc(OC)cc45)c(OCCOC)cc23)c1,IC50,27.0,1,7.568636235841011,1,719.19,7.16,1,10,123.03,14,0.071,False,False,
CHEMBL3741304,C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)c4ccc(C(=O)Nc5ccc6c(c5)C(C)(C)CCC6(C)C)cc4)c(OCCOC)cc23)c1,IC50,32.0,1,7.494850021680094,1,712.85,8.22,2,9,120.9,13,0.071,False,False,
CHEMBL3741399,C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)c4ccccc4OC(C)=O)c(OCCOC(=O)c4ccccc4OC(C)=O)cc23)c1,IC50,34.0,1,7.468521082957744,1,689.68,5.68,1,13,161.47,14,0.066,False,False,
CHEMBL3741424,C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)c4ccccc4OC(C)=O)c(OCCOC)cc23)c1,IC50,5.0,1,8.301029995663981,1,541.56,4.54,1,10,118.1,12,0.119,True,False,
CHEMBL3622632,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(NC(=O)/C=C/CN(C)C)cc23)c1,IC50,1.2,1,8.920818753952373,1,445.52,3.44,2,7,88.61,10,0.281,True,False,
CHEMBL3622617,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(NC(=O)C=C)cc23)c1,IC50,1.8,1,8.744727494896694,1,388.43,3.5,2,6,85.37,8,0.349,True,False,
CHEMBL3893111,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCCCCCC(=O)NO)cc23)c1,IC50,100.0,1,7.0,1,478.55,4.21,3,8,114.83,14,0.137,True,False,
CHEMBL553,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,IC50,1.0145,2,9.61828600321853,1,393.44,3.41,1,7,74.73,10,0.418,True,False,
CHEMBL3805461,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c4c(c23)OCCO4)c1,IC50,8.1,1,8.09151498112135,1,377.4,3.15,1,7,74.73,6,0.522,True,False,
CHEMBL5934211,C#Cc1cccc(Nc2ncnc3cc(OCCOCC)c(NC(=O)/C=C/CN(C)C)cc23)c1,IC50,0.771,1,9.112945621949041,1,459.55,3.83,2,7,88.61,11,0.256,True,False,
CHEMBL3360611,C#Cc1cccc(Nc2ncnc3cc(OCCOCCn4ccnc4[N+](=O)[O-])c(OC)cc23)c1,IC50,0.54,1,9.267606240177031,1,474.48,3.56,1,9,126.46,11,0.15,True,False,
CHEMBL3622645,C#Cc1cccc(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC(=O)/C=C/CN(C)C)cc23)c1,IC50,1.2,1,8.920818753952373,1,457.53,3.58,2,7,88.61,8,0.395,True,False,
CHEMBL3960332,C#Cc1cccc(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC(=O)/C=C/CN(CC)CC)cc23)c1,IC50,6.8,1,8.167491087293763,1,485.59,4.36,2,7,88.61,10,0.326,True,False,
CHEMBL3622671,C#Cc1cccc(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC(=O)/C=C/CN4CCCCC4)cc23)c1,IC50,5.3,1,8.275724130399212,1,497.6,4.5,2,7,88.61,8,0.35,True,False,
CHEMBL3622679,C#Cc1cccc(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC(=O)/C=C/CNC(C)C)cc23)c1,IC50,6.4,1,8.193820026016112,1,471.56,4.02,3,7,97.4,9,0.32,True,False,
CHEMBL3622676,C#Cc1cccc(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC(=O)/C=C/CNC4CC4)cc23)c1,IC50,5.6,1,8.2518119729938,1,469.55,3.77,3,7,97.4,9,0.324,True,False,
CHEMBL3622625,C#Cc1cccc(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC(=O)C=C)cc23)c1,IC50,32.2,1,7.492144128304169,1,400.44,3.65,2,6,85.37,6,0.485,True,False,
CHEMBL5266649,C#Cc1cccc(Nc2ncnc3cc(O[C@H]4CCOC4)c(OC4CCN(C(=O)C=C)CC4)cc23)c1,IC50,1.67,1,8.777283528852417,1,484.56,4.08,1,7,85.81,7,0.4,True,False,
CHEMBL3114698,C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)/C=C/CN(C)C)CCCO4)c1,IC50,10000.0,1,5.0,0,427.51,3.59,1,6,70.59,5,0.496,True,False,
CHEMBL3114690,C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)/C=C/CN(C)C)CCO4)c1,IC50,3.0,1,8.522878745280337,1,413.48,3.2,1,6,70.59,5,0.512,True,False,
CHEMBL3114697,C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)/C=C/CN(CC)CC)CCCO4)c1,IC50,10000.0,1,5.0,0,455.56,4.37,1,6,70.59,7,0.421,True,False,
CHEMBL3114687,C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)/C=C/CN(CC)CC)CCO4)c1,IC50,5.0,1,8.301029995663981,1,441.54,3.98,1,6,70.59,7,0.442,True,False,
CHEMBL3114693,C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)/C=C/CN2CCC(C)CC2)CCCO4)c1,IC50,10000.0,1,5.0,0,481.6,4.76,1,6,70.59,5,0.419,True,False,
CHEMBL3114701,C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)/C=C/CN2CCC(C)CC2)CCO4)c1,IC50,5.0,1,8.301029995663981,1,467.57,4.37,1,6,70.59,5,0.444,True,False,
CHEMBL3114696,C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)/C=C/CN2CCCC2)CCCO4)c1,IC50,10000.0,1,5.0,0,453.55,4.12,1,6,70.59,5,0.463,True,False,
CHEMBL3114700,C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)/C=C/CN2CCCC2)CCO4)c1,IC50,3.0,1,8.522878745280337,1,439.52,3.73,1,6,70.59,5,0.483,True,False,
CHEMBL3114695,C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)/C=C/CN2CCCCC2)CCCO4)c1,IC50,10000.0,1,5.0,0,467.57,4.51,1,6,70.59,5,0.44,True,False,
CHEMBL3114688,C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)/C=C/CN2CCCCC2)CCO4)c1,IC50,4.0,1,8.397940008672036,1,453.55,4.12,1,6,70.59,5,0.463,True,False,
CHEMBL3114694,C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)/C=C/CN2CCCCC2C)CCCO4)c1,IC50,10000.0,1,5.0,0,481.6,4.9,1,6,70.59,5,0.413,True,False,
CHEMBL3114686,C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)/C=C/CN2CCCCC2C)CCO4)c1,IC50,5.0,1,8.301029995663981,1,467.57,4.51,1,6,70.59,5,0.44,True,False,
CHEMBL3114692,C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)/C=C/CN2CCN(C)CC2)CCCO4)c1,IC50,10000.0,1,5.0,0,482.59,3.27,1,7,73.83,5,0.442,True,False,
CHEMBL3114689,C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)/C=C/CN2CCN(C)CC2)CCO4)c1,IC50,16.0,1,7.795880017344074,1,468.56,2.88,1,7,73.83,5,0.456,True,False,
CHEMBL3114691,C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)/C=C/CN2CCOCC2)CCCO4)c1,IC50,10000.0,1,5.0,0,469.55,3.36,1,7,79.82,5,0.453,True,False,
CHEMBL3114699,C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)/C=C/CN2CCOCC2)CCO4)c1,IC50,12.0,1,7.920818753952375,1,455.52,2.97,1,7,79.82,5,0.468,True,False,
CHEMBL3774396,C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(CCCN2CCCCC2)C(=O)CO4)c1,IC50,211.4,1,6.674895017028591,1,441.54,3.96,1,6,70.59,6,0.584,True,False,
CHEMBL3774926,C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(CCCN2CCOCC2)C(=O)CO4)c1,IC50,50.0,1,7.30102999566398,1,443.51,2.8,1,7,79.82,6,0.587,True,False,
CHEMBL4453068,C#Cc1cccc(Nc2ncnc3cc4c(cc23)OCCO4)c1,IC50,48.7,1,7.3124710387853655,1,303.32,3.13,1,5,56.27,2,0.737,True,False,
CHEMBL4750375,C#Cc1cccc(Nc2ncnc3cc4c(cc23)OCCO4)c1F,IC50,19.7,1,7.705533773838407,1,321.31,3.27,1,5,56.27,2,0.734,True,False,
CHEMBL2087361,C#Cc1cccc(Nc2ncnc3cc4c(cc23)OCCOCCOCCO4)c1,IC50,1.23,1,8.9100948885606,1,391.43,3.16,1,7,74.73,2,0.673,True,False,
CHEMBL3612575,C#Cc1cccc(Nc2ncnc3cc4oc(=O)n(CCCC(=O)OCC)c4cc23)c1,IC50,5700.0,1,5.244125144327508,0,416.44,3.61,1,7,99.25,7,0.363,True,False,
CHEMBL2064373,C#Cc1cccc(Nc2ncnc3cc4oc(=O)n(CCCN5CCOCC5)c4cc23)c1,IC50,380.0,1,6.420216403383189,1,429.48,2.98,1,7,85.42,6,0.472,True,False,
CHEMBL3910361,C#Cc1cccc(Nc2ncnc3cc4oc(=O)n(CCOC(=O)CBr)c4cc23)c1,IC50,5200.0,1,5.2839966563652,0,467.28,3.2,1,7,99.25,6,0.264,True,False,
CHEMBL3612562,C#Cc1cccc(Nc2ncnc3cc4oc(=O)n(CCOC)c4cc23)c1,IC50,190.0,1,6.72124639904717,1,360.37,2.91,1,6,82.18,5,0.551,True,False,
CHEMBL4088135,C#Cc1cccc(Nc2ncnc3ccc(-c4ccc(CNCCS(C)(=O)=O)o4)cc23)c1,IC50,34.16,1,7.466482137983033,1,446.53,3.75,2,7,97.12,8,0.314,True,False,
CHEMBL4089347,C#Cc1cccc(Nc2ncnc3ccc(-c4ccc(CO)o4)cc23)c1,IC50,15.69,1,7.804377056413063,1,341.37,4.11,2,5,71.18,4,0.547,True,False,
